MESS_DATUM,RSK,RSKF,SDK,PM,TMK
1959-08-01,0.9,1,3.4,983.8,15.6
1959-08-02,8.8,1,0.2,983.8,14.6
1959-08-03,10.9,1,1.2,984,15.7
1959-08-04,0.2,1,1.1,985.1,15.4
1959-08-05,0.3,1,4.5,985.6,16
1959-08-06,0,1,0.1,987.8,16.2
1959-08-07,0,0,6.9,988,17.8
1959-08-08,0,0,8,984.8,21
1959-08-09,0,1,4.8,984.8,22.7
1959-08-10,2.6,1,11,982.8,20.2
1959-08-11,0,1,10.7,982.8,20.5
1959-08-12,0,1,1.5,982.4,20.2
1959-08-13,0,0,6.6,981.8,21.5
1959-08-14,0,0,6.5,981.9,21.7
1959-08-15,57.9,1,0,985.2,14.6
1959-08-16,0,0,8.2,990.3,16.1
1959-08-17,0.7,1,0,993,14.8
1959-08-18,0,0,9.6,993.4,18.1
1959-08-19,0,0,12,990.3,19.9
1959-08-20,0,0,12.1,986.4,20.8
1959-08-21,0,1,12.1,983.9,20.2
1959-08-22,0,0,6.6,987,19.8
1959-08-23,0,0,10.9,990.7,21.8
1959-08-24,0,0,12.4,994.4,22.5
1959-08-25,0,0,10.1,995.4,23
1959-08-26,0,0,12.5,992.6,22.7
1959-08-27,0,0,11.7,990.7,17.7
1959-08-28,0,0,12.2,984.4,17.2
1959-08-29,0,0,9.3,986,13.9
1959-08-30,0,0,8.4,988.4,12.2
1959-08-31,0,0,7.8,989.9,12.6
1959-09-01,0,0,6.6,990.2,13
1959-09-02,0,0,12,990,13.6
1959-09-03,0,0,12.4,990.2,15.4
1959-09-04,0,0,12.2,991.1,17
1959-09-05,0,0,12.2,988.4,17.2
1959-09-06,0,0,11.9,988.6,16.8
1959-09-07,0,0,10.9,992.7,15.3
1959-09-08,0,0,12,993.5,16.1
1959-09-09,0,0,12,993,16.7
1959-09-10,0,0,11.4,992.4,17.4
1959-09-11,0,0,11.7,990.2,16.9
1959-09-12,0,0,11.9,985.8,17.6
1959-09-13,0,1,8.7,983,18
1959-09-14,0,0,11.7,985.5,14.9
1959-09-15,0,0,11.4,984.3,15.3
1959-09-16,0,1,4.2,982,16.8
1959-09-17,0,0,8.4,985.5,14
1959-09-18,0,0,11.8,992.3,11.1
1959-09-19,0,0,11.3,992.8,12
1959-09-20,0,0,10.5,992.3,13.3
1959-09-21,0,0,10.8,987.8,16.5
1959-09-22,1,1,1.4,987.6,16.7
1959-09-23,0,0,3.4,989.6,16.1
1959-09-24,0,0,5,987.1,14.6
1959-09-25,0,0,5.2,985,13.4
1959-09-26,0,0,9.5,984.3,15.2
1959-09-27,0,0,7.8,990.4,13.8
1959-09-28,0,0,10,998,11.6
1959-09-29,0,0,10.9,997.5,11.6
1959-09-30,0,0,11,995.9,11.6
1959-10-01,0,0,11,996.4,11.1
1959-10-02,0,0,10.9,996.7,10.8
1959-10-03,0,0,8.5,994.7,11.4
1959-10-04,0,0,8,993.4,12.4
1959-10-05,0,0,10.4,994.4,10.3
1959-10-06,0,0,10.3,993.2,8.9
1959-10-07,0,0,10.2,993.2,7.9
1959-10-08,0,0,9.6,990.8,8.4
1959-10-09,0,0,9.9,990.4,10.7
1959-10-10,0,0,9.1,983.2,10.8
1959-10-11,0,0,7.5,984.3,10.4
1959-10-12,0,1,3.8,990.7,9.7
1959-10-13,0,0,3.8,993.6,8.3
1959-10-14,0,0,6.2,995.1,7.2
1959-10-15,0,0,8.1,993.1,6.6
1959-10-16,0,0,9.2,989.8,6.6
1959-10-17,0,1,8.2,985.9,8.8
1959-10-18,0,1,5.2,986.3,9.2
1959-10-19,2.4,1,2.5,982.6,12.2
1959-10-20,9.9,1,0,986.8,9.5
1959-10-21,0.3,1,1.6,994.4,8.4
1959-10-22,0.4,1,0.7,990.7,9.9
1959-10-23,0,0,5.7,1000,9.2
1959-10-24,0,0,4.4,994,9.2
1959-10-25,0,1,0.8,988.8,7.7
1959-10-26,0.1,1,1.4,986.3,5
1959-10-27,3.9,1,8.6,961.6,11.1
1959-10-28,4.6,1,0,960.8,6.6
1959-10-29,28.7,1,0,966.2,3.6
1959-10-30,3.3,1,2.6,977.1,4.8
1959-10-31,8.8,1,0,976.8,5.4
1959-11-01,0.1,1,0,990.3,7.2
1959-11-02,0,1,0.7,995.5,5.6
1959-11-03,0,0,6.9,989.4,5.6
1959-11-04,5.7,1,0,986.8,3.4
1959-11-05,1.2,1,0,984.7,3.7
1959-11-06,0.4,1,0,985.2,3.7
1959-11-07,0.1,1,0,987.6,3.2
1959-11-08,0,0,4.4,990.7,4.4
1959-11-09,0,0,0.7,986.3,1.3
1959-11-10,1.9,1,0,978.6,3.4
1959-11-11,0,1,3.3,975.1,4.9
1959-11-12,0,0,0.9,975.4,3
1959-11-13,0.3,1,0,979.1,3
1959-11-14,3.2,1,0,973.8,4.7
1959-11-15,8.1,1,0,973.1,5
1959-11-16,5.7,1,0.2,975.9,5.3
1959-11-17,0,0,1.9,978.6,4.3
1959-11-18,0,1,1.1,977.6,5
1959-11-19,0,0,3.7,989.2,5
1959-11-20,0,0,6.8,990.4,3.8
1959-11-21,0,0,0,992.7,4.6
1959-11-22,0,0,0,995.6,4
1959-11-23,0,0,0,996,0.7
1959-11-24,0,0,0,992.3,-0.1
1959-11-25,0,0,0,992,-0.9
1959-11-26,0,0,0.4,988,-1.6
1959-11-27,0.9,1,0,986.4,-0.2
1959-11-28,0.1,1,0.8,986.2,4.6
1959-11-29,0,0,4.5,978.6,3.6
1959-11-30,0,0,2.7,966.6,3
1959-12-01,0,0,4.8,960.2,4.6
1959-12-02,0,1,0,972.6,0.8
1959-12-03,0.2,1,0.4,974.6,3.4
1959-12-04,0,0,1,974,4.1
1959-12-05,0,0,0.1,980.2,2.6
1959-12-06,0,0,1.9,980.3,2.9
1959-12-07,0,0,0,971.5,1.9
1959-12-08,2,8,0.7,970,2
1959-12-09,0.3,7,0,978.8,1.2
1959-12-10,0,0,0.5,977.9,0.3
1959-12-11,0,1,0.8,973,1.2
1959-12-12,0,1,0,985,0.1
1959-12-13,0,1,0,989.6,-0.9
1959-12-14,0,0,0,988.7,-1.6
1959-12-15,0,0,0,984.7,-1.8
1959-12-16,0,0,0.1,984.6,-1.3
1959-12-17,3.1,1,0.2,983.4,3
1959-12-18,0.3,1,3,979.1,5.6
1959-12-19,2.8,1,0.2,988.7,3.6
1959-12-20,1.4,1,0,979.6,7.1
1959-12-21,0.2,1,0.9,970.7,4.8
1959-12-22,1.2,8,2,975.6,1.6
1959-12-23,0.2,1,0.5,966.2,6.4
1959-12-24,0,1,0,967.6,4.3
1959-12-25,2.8,1,0.6,974.2,5.3
1959-12-26,7.5,1,0.7,969.1,8.8
1959-12-27,1,1,6.1,967.1,8.3
1959-12-28,5.5,1,1,966.3,4.8
1959-12-29,0.5,1,0.9,982.4,5
1959-12-30,0.5,1,0,983.6,8.1
1959-12-31,0,0,2.6,989.1,5.9
1960-01-01,3.6,1,1.6,979.9,7.3
1960-01-02,2,1,3,978.8,7.4
1960-01-03,0.7,1,0,983.5,7.1
1960-01-04,0,0,0.6,998.3,6.2
1960-01-05,5,1,1.3,994.3,4.6
1960-01-06,0,1,1.5,994.4,2.8
1960-01-07,0,1,0,989.1,4.1
1960-01-08,4.3,8,0,983,2.6
1960-01-09,0,1,2.7,987.2,-4.8
1960-01-10,0,1,4.3,986.3,-6.8
1960-01-11,3.6,7,0,974.7,-6.1
1960-01-12,0.4,7,2.7,977.2,-9.6
1960-01-13,0.5,7,4.4,979.6,-10.6
1960-01-14,1.3,7,0,974,-10.6
1960-01-15,0,0,6.7,982.7,-9.8
1960-01-16,1.3,7,0,983.5,-10
1960-01-17,0.9,7,0,984,-5.9
1960-01-18,0.2,7,0,981.1,-1.8
1960-01-19,1.9,8,0,979.8,1.9
1960-01-20,0.2,8,2.9,978.7,1
1960-01-21,3.1,8,1.7,991.4,0.1
1960-01-22,3.1,1,0,991.6,1.2
1960-01-23,0.1,1,1.3,987,1.2
1960-01-24,0,1,3.4,981.2,4.2
1960-01-25,1.6,1,0.8,979.9,2.5
1960-01-26,4.1,1,2.2,980.2,4.3
1960-01-27,1.2,1,0,979.4,4.1
1960-01-28,0,1,0.7,977.1,6.2
1960-01-29,2.7,1,2.1,986,4
1960-01-30,1.2,8,1.2,993.6,5.3
1960-01-31,0.1,7,0,997.9,-1.1
1960-02-01,0,0,0,997.5,-1.3
1960-02-02,0.1,7,0,996.8,-2.6
1960-02-03,0,0,0,991.6,0.6
1960-02-04,0.6,8,0,983.4,-0.4
1960-02-05,0.6,8,0,986.2,-0.2
1960-02-06,0.1,7,0.1,993.4,-2.3
1960-02-07,0,0,8.5,1005.9,-6.7
1960-02-08,0,0,8.3,1004.4,-5.2
1960-02-09,0,0,9.2,993.4,-1.6
1960-02-10,0,0,7.8,982.8,-2.3
1960-02-11,0,7,1,971.2,-0.4
1960-02-12,0.2,8,0,962.7,1.2
1960-02-13,2.2,1,3.7,965.4,2.6
1960-02-14,0.2,7,7.6,966.8,1.9
1960-02-15,4.3,8,2.8,968.7,1.8
1960-02-16,1.6,7,4.1,971.6,0.3
1960-02-17,0,0,2.6,968,-2
1960-02-18,0.2,7,0,966.6,-2.2
1960-02-19,0.3,7,0.5,973.4,1.2
1960-02-20,0.6,1,3.8,981.1,2.1
1960-02-21,0.8,1,1.5,978.8,4
1960-02-22,0.6,1,0.4,968.4,1.9
1960-02-23,0.9,1,0,970,2.7
1960-02-24,0,1,2.9,982.3,2.8
1960-02-25,11.5,1,2.5,976.3,3.4
1960-02-26,2.2,1,0,983.9,6.5
1960-02-27,0.6,1,0.9,990.2,9.8
1960-02-28,0,0,3.7,990.7,11.2
1960-02-29,0.4,1,3.1,982,12.3
1960-03-01,0.8,1,0.3,982.3,8.6
1960-03-02,3.7,1,0,979.8,7
1960-03-03,2,1,4,984.3,7.8
1960-03-04,0.8,1,0,986.8,6.6
1960-03-05,0,1,1.5,995.5,6.1
1960-03-06,0,0,9.3,990.8,1.5
1960-03-07,0,0,9.3,984.4,-0.5
1960-03-08,0.1,8,1.7,976.6,-0.8
1960-03-09,0,1,4.7,971.5,2.3
1960-03-10,0,1,6.1,972.8,5.1
1960-03-11,0.1,1,0,974.7,5.1
1960-03-12,0,1,5.2,977.6,6.4
1960-03-13,0,0,3,975.4,4.2
1960-03-14,0,1,5.6,972.3,6.9
1960-03-15,0.3,1,5.2,970.7,8.6
1960-03-16,1.7,1,0,975.8,4.6
1960-03-17,0.3,8,0,985.6,3.1
1960-03-18,0,1,0,993.2,2.7
1960-03-19,0,8,0,998,0.6
1960-03-20,0.2,7,0,997.6,1.5
1960-03-21,0,0,0.3,995.8,3.6
1960-03-22,0,0,2.2,992.6,4.6
1960-03-23,0,0,10.6,990.3,7
1960-03-24,0,0,10.5,986.2,6.9
1960-03-25,0,1,1.9,978.8,9.8
1960-03-26,0.2,1,3.2,973.6,10.6
1960-03-27,0,0,6.7,972,11.8
1960-03-28,0,0,10.3,969.5,11.2
1960-03-29,0,0,0.4,973.1,8.8
1960-03-30,0.3,1,0,978.8,8.3
1960-03-31,0.2,1,1.6,979.9,8.2
1960-04-01,0,0,7,981.8,9.2
1960-04-02,0,0,9.5,984.4,9.9
1960-04-03,0,0,11.2,978.7,11.5
1960-04-04,0,0,7.2,984.2,10.4
1960-04-05,0,0,7.9,991.2,10.2
1960-04-06,0,0,11.2,988,11.9
1960-04-07,0,0,8.5,985.5,14.8
1960-04-08,1.1,1,0.7,985,13
1960-04-09,2.4,1,2.8,983.9,12.3
1960-04-10,0,0,9,983.9,12.9
1960-04-11,0,0,5.5,981.4,9.6
1960-04-12,0,0,8,992.4,9.2
1960-04-13,0,1,5.7,992.6,12.7
1960-04-14,1.2,1,1.6,987.2,9.4
1960-04-15,0.6,1,6.8,988.2,6.8
1960-04-16,0.1,1,5.2,986.2,6.1
1960-04-17,0,0,4.5,989.4,7.4
1960-04-18,0.1,1,7.2,986.6,11.4
1960-04-19,0,1,7,983.9,15.6
1960-04-20,0,0,12.2,985.6,15.1
1960-04-21,0,0,8,987.1,13.3
1960-04-22,0,0,6.5,989.4,9.1
1960-04-23,0,0,8.9,984.4,9.2
1960-04-24,3,1,0.4,982.2,5
1960-04-25,0.1,8,5.9,984.8,4
1960-04-26,1.6,8,4.1,984,3.8
1960-04-27,2.2,8,1,986.7,2.8
1960-04-28,7.7,8,4.2,986.4,3.2
1960-04-29,3.1,1,2.1,986.4,4.7
1960-04-30,0.1,1,8.7,984.4,6.9
1960-05-01,5.3,1,1.1,983.2,5.1
1960-05-02,0,0,2.7,989.5,5.2
1960-05-03,0,0,11.5,992.6,7.9
1960-05-04,0,0,13.4,991.6,11.1
1960-05-05,0,0,13.6,990.8,13.2
1960-05-06,0,0,13.1,989.5,14.5
1960-05-07,0,0,13.3,988.8,15.4
1960-05-08,0,0,10.5,987.4,14.9
1960-05-09,0,0,12.1,984.6,13.7
1960-05-10,0,0,11,985,14.9
1960-05-11,0,0,10.1,983.5,15.4
1960-05-12,1.3,1,9.3,982,18.4
1960-05-13,13.3,1,6.3,981.2,17.2
1960-05-14,0.8,1,0.4,985.1,16.3
1960-05-15,6.4,1,2.7,984.7,16.8
1960-05-16,28.8,1,9.9,983,19.6
1960-05-17,0,0,10.2,981.9,18.6
1960-05-18,25.6,1,7.2,978,18.7
1960-05-19,0.5,1,4.4,978.7,14.5
1960-05-20,0,1,4.9,980.4,14.2
1960-05-21,5.3,1,5.9,982.6,14
1960-05-22,0,0,1.3,983.9,13.1
1960-05-23,0,0,9.6,987.4,15.4
1960-05-24,10.1,1,4.7,987.2,14.2
1960-05-25,0,0,9.6,997,11.3
1960-05-26,0,1,10.4,993,13.4
1960-05-27,0,1,11.5,990.4,14.3
1960-05-28,0,0,2,988.3,12.8
1960-05-29,0.6,1,4.4,988.6,14.1
1960-05-30,0.6,1,0.9,988,12.4
1960-05-31,0,0,10.2,990.8,14.6
1960-06-01,0,0,9.4,991.9,17.5
1960-06-02,0,0,10.1,992.4,17.9
1960-06-03,0,0,13.8,990,18.8
1960-06-04,0,0,14.6,987.2,19.6
1960-06-05,10.1,1,8.4,985.4,15.9
1960-06-06,2.2,1,7.9,985,20.2
1960-06-07,0,1,4.7,989.4,17.3
1960-06-08,0,0,12.5,985,19.5
1960-06-09,0,1,5.6,978.7,18.6
1960-06-10,1.8,1,3.3,979,15
1960-06-11,0,1,3.7,987.8,14.4
1960-06-12,0,0,0.5,985.6,18.2
1960-06-13,5.8,1,5.3,979.6,17.6
1960-06-14,1.8,1,3.9,985.8,14.9
1960-06-15,0,0,13.9,993.6,15.6
1960-06-16,0,0,9.5,997.2,16.4
1960-06-17,0,0,7.3,995.2,18.4
1960-06-18,0,0,14.5,994,21.9
1960-06-19,0.3,1,7.3,988.7,19.4
1960-06-20,0,0,1.4,989.9,13.8
1960-06-21,0,0,7.1,990.3,16.4
1960-06-22,0,0,14.4,988.8,19
1960-06-23,0,0,14.6,986.3,22.2
1960-06-24,0,0,12.4,984.8,23
1960-06-25,0,0,12.1,983.1,22.8
1960-06-26,0,1,6.6,982.2,22.4
1960-06-27,0,1,10.1,986.2,20.4
1960-06-28,0.5,1,3.7,985.5,12.7
1960-06-29,1,1,4.8,981.5,10.8
1960-06-30,0.4,1,3.5,981.8,10.7
1960-07-01,0,0,4.9,983.9,11.6
1960-07-02,0,0,11.6,982.7,13.8
1960-07-03,0,0,3.8,982.4,12.2
1960-07-04,0.1,1,8,983.6,15.7
1960-07-05,6.2,1,1.2,980.4,17.2
1960-07-06,0.8,1,3.6,977.5,17
1960-07-07,1.3,1,7.9,980.4,17.7
1960-07-08,8.3,1,1.3,975.1,13.4
1960-07-09,1.6,1,5.4,979.4,14.1
1960-07-10,3.2,1,5.9,981.1,15.8
1960-07-11,2.9,1,5.2,981.5,16.4
1960-07-12,7.3,1,8,986.6,16.2
1960-07-13,0,0,10.6,989.5,17
1960-07-14,7.2,1,8.2,984.4,20
1960-07-15,3.4,1,4.6,984,18.2
1960-07-16,0,0,10,986.4,17.2
1960-07-17,3.1,1,7.1,983.9,18.3
1960-07-18,0,1,8.7,984.4,19
1960-07-19,0.4,1,5.6,986.7,18
1960-07-20,6.5,1,7.1,989,18.9
1960-07-21,0,1,4.4,987.9,15.6
1960-07-22,16.8,1,3.4,985,12.5
1960-07-23,3.2,1,4.5,984.3,10.9
1960-07-24,0,1,6.6,987.8,13.8
1960-07-25,0,1,1.5,987.9,16
1960-07-26,0,1,9.3,985.5,18
1960-07-27,0.6,1,4,984.8,16.3
1960-07-28,0.1,1,6.8,983.9,16
1960-07-29,0,0,5.9,983.8,19.3
1960-07-30,2.7,1,8.5,983.5,23
1960-07-31,7,1,8.1,983.2,21.2
1960-08-01,4.6,1,0,984,14.3
1960-08-02,2.8,1,2.7,986.6,14.6
1960-08-03,1,1,5.8,985,14.7
1960-08-04,0.1,1,12.4,982.7,17.4
1960-08-05,0.4,1,3.4,979.9,16.9
1960-08-06,0,0,7.9,983.4,17.4
1960-08-07,0.1,1,7.3,984,17.3
1960-08-08,0,1,1.2,979.6,17
1960-08-09,3.7,1,2.8,982.4,15.1
1960-08-10,0.4,1,2,983.9,16
1960-08-11,2.5,1,3.3,977.2,17.5
1960-08-12,0.3,1,1.5,971.4,16.6
1960-08-13,0.1,1,3.8,979.4,13.4
1960-08-14,7,1,1.4,977.8,13.1
1960-08-15,4.6,1,4.9,981.1,14.2
1960-08-16,0,1,7.8,984.7,15.2
1960-08-17,9.1,1,6.8,979.4,16.4
1960-08-18,7.9,1,3.9,970.7,19.4
1960-08-19,0,1,6.7,979.9,14.6
1960-08-20,0,1,6.7,985.1,15.6
1960-08-21,0.2,1,0.2,987.9,15.8
1960-08-22,0,0,10.8,986.2,19.6
1960-08-23,0,0,6.7,986.6,21.6
1960-08-24,0,0,9.7,985.6,20.6
1960-08-25,0,0,11.2,981.1,23
1960-08-26,0,1,9.7,983.2,22.1
1960-08-27,0,1,8.9,987,22.3
1960-08-28,1.1,1,2,989.2,18.4
1960-08-29,1.5,1,4.4,988.3,17.2
1960-08-30,0.3,1,5.9,979.5,14.2
1960-08-31,5.6,1,0.2,980.8,13.6
1960-09-01,1.5,1,4.8,981.9,15.6
1960-09-02,3.6,1,1.7,985.6,14.6
1960-09-03,0,0,7.2,981.4,18.6
1960-09-04,1.1,1,0.9,977,15.9
1960-09-05,0,0,0.2,980.7,12.8
1960-09-06,0.3,1,3.1,984.2,10.5
1960-09-07,2.7,1,0.5,987.1,10.9
1960-09-08,0.1,1,8.4,992.3,12.1
1960-09-09,0,0,7.6,995.1,11.8
1960-09-10,0,0,9.3,994.8,13.4
1960-09-11,0,0,9.3,992.7,15.2
1960-09-12,0,0,9.8,990.4,15.7
1960-09-13,0,0,9.7,988.3,15.6
1960-09-14,0,0,5.8,983.5,15.6
1960-09-15,0,0,4.1,976.3,17
1960-09-16,0,1,1.9,969.9,19.1
1960-09-17,0,1,6.6,978.8,14.2
1960-09-18,0,0,4.9,982.2,15.5
1960-09-19,10.8,1,2.1,979.2,15
1960-09-20,0.8,1,2.5,978.2,12.2
1960-09-21,0,1,0.8,984.6,10.3
1960-09-22,0,0,0,991.5,11.8
1960-09-23,0,0,5.2,994.2,13
1960-09-24,0,0,1.3,995.4,14.4
1960-09-25,0,0,6.4,992,11
1960-09-26,0,1,5.2,987.1,9.6
1960-09-27,0,0,5.9,982,8.6
1960-09-28,0,0,5.9,980.2,7.2
1960-09-29,0,0,6.1,980.7,7.2
1960-09-30,0.6,1,4.4,977.4,9.3
1960-10-01,0,1,3,981.5,12.6
1960-10-02,0,1,7.6,987.8,12.8
1960-10-03,0,1,1.4,984.6,13.7
1960-10-04,0,1,5.6,976,16.8
1960-10-05,0,0,8.1,978.4,14.5
1960-10-06,3.8,1,2.4,975,13.4
1960-10-07,41.1,1,0,973.8,11.2
1960-10-08,0.2,1,2.7,975,11.5
1960-10-09,0.4,1,0,972.2,10.2
1960-10-10,0.6,1,0.7,969.5,10.2
1960-10-11,1.7,1,0,972.3,8.8
1960-10-12,12.6,1,1.6,973.5,5.1
1960-10-13,0.2,1,1.1,978.7,7.2
1960-10-14,0,0,7.2,984.2,5.3
1960-10-15,8.9,1,0,980.6,5.7
1960-10-16,20.2,1,0,979.4,5.3
1960-10-17,1.7,1,0,984,6.2
1960-10-18,5,1,2.7,985.9,6.8
1960-10-19,0,0,2.3,979.2,7.6
1960-10-20,1.4,1,1,972.2,8.2
1960-10-21,0.2,1,0.6,972.6,8.9
1960-10-22,0.4,1,0.1,975.8,8.6
1960-10-23,0.6,1,0,974.7,10
1960-10-24,5.8,1,1.9,978.7,11
1960-10-25,0.2,1,4.1,977.5,9.4
1960-10-26,8.4,1,0,969.2,10
1960-10-27,0.3,1,5,976,9
1960-10-28,0,1,4.3,978.4,9
1960-10-29,11.5,1,2.6,966,11.4
1960-10-30,6,1,0,970.4,9.3
1960-10-31,2.2,1,0,977.8,9.4
1960-11-01,7.1,1,0,972.4,10.5
1960-11-02,0,1,7.4,977.8,11.4
1960-11-03,0,0,5.3,980.8,10.4
1960-11-04,2.5,1,0.5,973.1,10.3
1960-11-05,0.4,1,0,972,7.7
1960-11-06,4.3,1,0.2,977.8,6.2
1960-11-07,0.1,8,1.1,982.7,5.3
1960-11-08,0,0,4.7,984.3,0.7
1960-11-09,0,0,4.8,983.4,0
1960-11-10,3.5,1,2.4,975.2,2.6
1960-11-11,0.7,1,4.1,975.6,6.7
1960-11-12,4.7,1,0.3,977,5.4
1960-11-13,0,1,1.7,983.1,7.8
1960-11-14,0,1,3.7,985.8,7.3
1960-11-15,11.6,1,0,981,8.7
1960-11-16,0,1,5,983.6,6.2
1960-11-17,2.5,1,0.2,980.6,3.4
1960-11-18,0.1,1,4.1,981.5,5.8
1960-11-19,1,1,0,978,5.4
1960-11-20,0.3,1,0.3,986,7.1
1960-11-21,0,1,0,983.1,5.5
1960-11-22,0,0,1.2,975.6,6
1960-11-23,0.6,1,0,979.5,6.6
1960-11-24,0,0,2,980.8,6.8
1960-11-25,2.2,1,0,977.4,9.4
1960-11-26,3,1,4.6,977.4,11.1
1960-11-27,4.3,1,1.4,974.6,10.3
1960-11-28,0,1,4.1,982.7,3.3
1960-11-29,0,1,1.9,990.3,3
1960-11-30,0,0,5.4,995.1,5.2
1960-12-01,0,0,7.2,989.1,2.8
1960-12-02,0,0,0.8,986.3,4.7
1960-12-03,5.1,1,1.4,984.6,7.3
1960-12-04,15.4,1,0,971.1,9.9
1960-12-05,5.1,1,0,972.2,6
1960-12-06,0.2,1,0.3,969.5,6.1
1960-12-07,0,1,0,969.8,4.2
1960-12-08,0,1,0,975.6,-0.3
1960-12-09,3,8,0,974.3,1.7
1960-12-10,5.4,8,0,971.1,0
1960-12-11,0,7,0,982.4,-0.2
1960-12-12,0,0,2.3,988.7,-2.2
1960-12-13,2.7,7,0.2,980.8,-3.5
1960-12-14,0.9,7,0,978,-1.9
1960-12-15,0,0,0,985.5,0.4
1960-12-16,0,0,0,995.1,0.4
1960-12-17,0,0,0,988.6,-1
1960-12-18,5.7,8,0,971.1,-0.6
1960-12-19,5.1,8,0,968.6,0.6
1960-12-20,2,1,0.8,967,1.8
1960-12-21,1.5,8,0,969.8,1.6
1960-12-22,1.8,8,0,976.2,0.9
1960-12-23,0,8,0.3,982.2,0.2
1960-12-24,0,0,0,983.2,-3.5
1960-12-25,0,7,1.2,984.6,-1.6
1960-12-26,3.4,1,5.2,979.6,0.7
1960-12-27,1.2,8,1.4,977.2,2.6
1960-12-28,0.3,8,0,976.4,1
1960-12-29,0,0,0,980.4,-0.6
1960-12-30,2.1,7,3.9,986,-1.2
1960-12-31,1,8,0.1,980.7,0.6
1961-01-01,0,1,0,982.3,1.4
1961-01-02,4.5,8,1.6,974.6,1.4
1961-01-03,0.9,1,0,961.5,3.7
1961-01-04,0.4,1,0.6,965.2,2.8
1961-01-05,0.1,1,1.8,979.6,2.8
1961-01-06,1.6,8,0,975.8,1.4
1961-01-07,2.4,1,1.4,980,2.8
1961-01-08,1.2,8,0,979.1,2.7
1961-01-09,1.9,1,0,979,2.5
1961-01-10,0.2,8,0,975.5,2.5
1961-01-11,0.1,1,0,986.3,0.2
1961-01-12,0,0,6.3,999.8,-3
1961-01-13,0,0,1.5,1000.2,-3.4
1961-01-14,4.3,7,0,998,-0.7
1961-01-15,0,0,0,995.8,0.4
1961-01-16,0,0,7.9,990.3,-1.4
1961-01-17,0,0,6.3,996,-4
1961-01-18,0,0,7.5,1000.2,-6.6
1961-01-19,0,0,7.6,996.6,-8.2
1961-01-20,1.6,7,0.4,992.2,-7
1961-01-21,0,0,0,986.8,-1.3
1961-01-22,3.5,7,0,981.1,-0.1
1961-01-23,1.8,7,0,977,-0.4
1961-01-24,2.1,7,0,975.8,-0.8
1961-01-25,8.2,7,0,970.7,-3.4
1961-01-26,0,1,0,986.6,-4.9
1961-01-27,0,0,0,995.2,-6.4
1961-01-28,0.1,1,1.1,986.6,-2
1961-01-29,2.2,1,1.8,988,5.4
1961-01-30,14.1,1,0,977.6,6.4
1961-01-31,4,1,3.8,973.9,6.5
1961-02-01,2.7,1,2.6,968.7,3.7
1961-02-02,7.1,8,0,961.8,2.2
1961-02-03,1.6,8,1.8,971.6,1.2
1961-02-04,6.4,8,0,972.6,1.5
1961-02-05,1,8,2.1,986.4,1
1961-02-06,1.3,1,0.1,979.6,7.6
1961-02-07,2,1,3.1,980.7,4.4
1961-02-08,3.5,1,0.7,990,5.3
1961-02-09,1.6,1,0.6,987,7.8
1961-02-10,0,0,4.3,998.8,5.7
1961-02-11,3.6,1,0.3,987.2,5.4
1961-02-12,0.9,1,3.9,988,5.4
1961-02-13,0.4,1,0,993.1,6.8
1961-02-14,0.2,1,7.6,995.9,6.4
1961-02-15,0.2,1,0,1000.3,2.3
1961-02-16,0.2,1,0,1004.8,2.6
1961-02-17,0.1,1,0,1004.2,3.2
1961-02-18,0,1,0,1003.4,2.3
1961-02-19,0.1,1,2,1004,6.4
1961-02-20,0.1,1,4.2,1002.8,3.4
1961-02-21,0,0,2.9,997,3.5
1961-02-22,0,0,7.9,996.6,4.3
1961-02-23,0,0,0.7,994.4,0.9
1961-02-24,0,0,4.9,993.1,7.2
1961-02-25,0.1,1,8.4,993.1,7.6
1961-02-26,0.1,1,7.2,998.3,9.1
1961-02-27,0,1,2.4,994.8,13.7
1961-02-28,7.5,1,0.5,986.2,6.2
1961-03-01,0,1,5.1,993.9,4.6
1961-03-02,1.5,1,1.2,998.6,5.4
1961-03-03,0,1,3.4,1001.6,6.1
1961-03-04,0.1,1,6.8,1006.7,4.2
1961-03-05,0,0,8.7,1006.2,5.8
1961-03-06,0,0,7.7,1003.5,7.2
1961-03-07,0,0,9.3,1001.8,8.3
1961-03-08,0,0,9.7,1004.2,9
1961-03-09,0,0,9.9,1001.2,9
1961-03-10,0,0,8.8,995.2,10.2
1961-03-11,0,0,5.5,996.7,9.5
1961-03-12,0,1,7.5,992.8,10
1961-03-13,0,1,0,989.5,9.7
1961-03-14,0,0,0,992.6,9.8
1961-03-15,0,0,1.6,996.8,9.6
1961-03-16,0,0,8.7,996.8,10.4
1961-03-17,0,0,9.9,990.3,13.8
1961-03-18,0.8,1,0.8,978.8,6.8
1961-03-19,0.5,8,4.2,980.7,2.8
1961-03-20,0.8,8,7.8,979.5,2
1961-03-21,2.3,8,4.4,974.2,2.5
1961-03-22,0,8,6.7,988.8,2.2
1961-03-23,0,1,0,992.3,6.3
1961-03-24,0,0,10.1,993.5,8.5
1961-03-25,0,0,6.7,993.8,7.2
1961-03-26,0.1,1,7.5,987.1,8
1961-03-27,0.2,8,3.2,986.4,3.3
1961-03-28,0,0,7.9,991.5,3.7
1961-03-29,0.1,1,1.4,986.2,7
