LONGITUDE,LATITUDE,BRIGHT_TI4,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_TI5,FRP,DAYNIGHT
7.05444,4.66802,303.6,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,280.2,0.7,N
7.06009,4.65668,317.4,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,279.2,1.6,N
6.63875,4.96802,309.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,278.8,1.5,N
7.0999,4.8391,302.8,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,275.9,0.7,N
6.92157,5.14322,314.5,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,281.8,1.1,N
6.97727,4.93158,305.5,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,282.2,0.6,N
6.59904,5.24809,304.9,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,280.4,1.1,N
6.76108,5.19279,320.7,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,283.2,1.1,N
5.38079,5.45109,312.6,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,287,1,N
6.59958,5.25144,344.1,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.4,5.3,N
5.09208,5.53714,317.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,286,1.7,N
5.37785,5.45495,309,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,287.3,1,N
5.88476,5.43288,328.2,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.3,2.2,N
5.19496,5.53461,307.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.9,0.9,N
12.38391,11.23184,343,0.38,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,314,5.7,D
13.80546,11.53139,355.2,0.41,0.37,2020-06-02,1224,N,VIIRS,n,1.0NRT,320.4,11.3,D
12.38946,11.21913,341.6,0.38,0.36,2020-06-02,1224,N,VIIRS,n,1.0NRT,311.6,4.2,D
14.03947,11.4754,348.7,0.41,0.37,2020-06-02,1224,N,VIIRS,n,1.0NRT,318.1,4.8,D
13.70207,11.11616,337,0.4,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,311.8,5.4,D
12.38953,11.19543,342.4,0.38,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,315.3,5.1,D
12.78712,10.48439,340.3,0.39,0.36,2020-06-02,1224,N,VIIRS,n,1.0NRT,307.7,2.7,D
11.81203,10.70518,342.6,0.39,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,313.1,5.6,D
12.92735,10.48508,336.2,0.39,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,308.2,1.8,D
12.7751,10.46902,335.3,0.39,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,308.4,1.5,D
6.97414,4.55884,311.9,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,281.5,0.8,N
6.26396,4.62755,312,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285.2,1.1,N
7.00392,4.55756,316.7,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,278.4,1.2,N
7.04387,4.55117,316.3,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,276.3,0.9,N
7.11972,4.60879,301.3,0.41,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,276,0.6,N
7.04441,4.55457,313,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,275.9,0.9,N
5.34788,5.66937,316.3,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.7,1.6,N
6.05924,5.52365,301.9,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,265,0.6,N
6.30465,5.56615,303.2,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.2,0.9,N
5.37578,5.68878,329,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.3,1.4,N
6.832,5.5032,301.1,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,282.2,0.4,N
6.30517,5.56948,332,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.4,4,N
6.3949,5.66339,308.8,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285.8,1,N
6.68217,5.54587,320.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.4,1.5,N
4.88199,5.91165,317.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,286.4,4.6,N
6.39543,5.66672,318.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,286.2,1,N
6.66723,5.63395,300.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.6,1.7,N
4.87848,5.9122,332.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,287,4.6,N
4.88251,5.91498,313.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,287.5,4.6,N
6.3586,5.68277,315.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.7,4.6,N
6.51603,5.65788,331.9,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.6,2.4,N
6.67076,5.63339,330.2,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.1,1.7,N
5.47071,5.52468,298.6,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,278,1.8,N
5.88017,5.4466,307.7,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,283.5,0.8,N
6.66069,5.3841,304.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.1,1.5,N
5.46725,5.52523,334.2,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,280,1.8,N
6.18092,5.46021,298.5,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,264.2,0.3,N
6.65362,5.38523,300.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.2,2.4,N
6.65715,5.38467,333,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.2,1.5,N
5.20418,5.61403,307.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.1,1.7,N
6.66122,5.38745,318.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.5,1.5,N
5.20071,5.61458,334.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288,4.1,N
5.93721,5.51572,327.7,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,280.3,1.9,N
6.65769,5.38801,326.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.3,1.5,N
5.91611,5.53943,313.2,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.8,0.9,N
5.89481,5.53939,303.4,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,283.9,0.4,N
5.91663,5.54274,304.6,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,283,0.7,N
6.05872,5.52034,305.2,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,264.8,0.6,N
6.44164,5.82486,331.6,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,286.6,2.9,N
6.44111,5.82153,333,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,286.3,3.5,N
5.4384,6.06456,327.7,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,273.2,1.4,N
6.21883,5.88404,311.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,265.6,0.9,N
5.86347,6.01476,301.7,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,276,1.3,N
5.8664,6.0109,299.5,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,276,1.3,N
5.58363,6.06217,303,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,279.5,2.2,N
5.86693,6.01421,331,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,276.9,1.3,N
5.58762,6.06494,312.4,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,280.2,3.7,N
5.5871,6.06163,345.2,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.6,3.7,N
5.68036,6.40897,302,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,269.7,0.7,N
5.6112,6.37569,302.5,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,277.9,0.7,N
6.66008,7.46981,307.5,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.4,1.1,N
6.40248,7.35443,305,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.6,0.6,N
5.89474,8.12831,310.4,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285,0.8,N
6.42579,7.92649,304.1,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285.9,1,N
6.51305,5.66177,310.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.5,2.4,N
4.879,5.91553,332.2,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.5,4.6,N
6.51656,5.66121,332.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,291.1,2.4,N
6.36262,5.68554,302.5,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.3,4.6,N
6.81391,5.62103,305.3,0.39,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,282,0.6,N
6.35912,5.6861,339.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.2,4.6,N
6.59286,5.68926,315.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,289.9,1,N
6.59233,5.68592,314.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,289.4,1,N
6.4852,5.71324,327.7,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.8,2.6,N
6.42117,5.7166,319.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,281.4,2,N
6.49029,5.72268,308,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,290,0.9,N
6.48573,5.71657,307,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,288.9,1,N
5.04981,5.95296,326,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,284.4,1.9,N
5.04929,5.94963,319.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.9,1.9,N
5.58262,5.90006,333,0.38,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,278.7,4.1,N
5.31658,5.92485,313.4,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285.4,1,N
9.72373,12.28603,341.9,0.51,0.49,2020-06-03,1206,N,VIIRS,n,1.0NRT,304.2,2.6,D
10.28671,12.54964,367,0.47,0.47,2020-06-03,1206,N,VIIRS,h,1.0NRT,304,7.4,D
11.92766,9.53033,344.7,0.41,0.45,2020-06-03,1206,N,VIIRS,n,1.0NRT,289.5,4.8,D
11.90114,9.5512,330.8,0.41,0.45,2020-06-03,1206,N,VIIRS,n,1.0NRT,292.7,2.4,D
5.58092,5.89777,328.6,0.62,0.72,2020-06-03,1206,N,VIIRS,n,1.0NRT,284.2,8.7,D
5.58322,5.90155,347.1,0.62,0.72,2020-06-03,1206,N,VIIRS,n,1.0NRT,282.8,9,D
6.04002,5.91283,327.2,0.58,0.7,2020-06-03,1206,N,VIIRS,n,1.0NRT,282.3,8.3,D
6.0347,5.91187,351.4,0.58,0.7,2020-06-03,1206,N,VIIRS,n,1.0NRT,282.5,8.3,D
6.66907,5.63151,339.6,0.53,0.67,2020-06-03,1206,N,VIIRS,n,1.0NRT,286.2,5.2,D
6.44116,5.82389,340.7,0.55,0.68,2020-06-03,1206,N,VIIRS,n,1.0NRT,285.2,5.5,D
7.03211,5.33709,350.7,0.51,0.66,2020-06-03,1206,N,VIIRS,n,1.0NRT,277,6.9,D
6.65753,5.38414,330.6,0.54,0.68,2020-06-03,1206,N,VIIRS,n,1.0NRT,282.1,3.7,D
11.83924,10.7722,335.9,0.4,0.44,2020-06-03,1206,N,VIIRS,n,1.0NRT,299.8,3.6,D
7.03233,5.33155,328.7,0.51,0.66,2020-06-03,1206,N,VIIRS,n,1.0NRT,277.5,2.8,D
10.98053,11.15979,337.4,0.44,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,304.8,5.5,D
10.99252,11.13995,337.3,0.44,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,304.1,4.5,D
6.32598,4.45232,323.9,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,283.5,2.1,N
11.47738,10.93226,304.9,0.55,0.43,2020-06-03,100,N,VIIRS,n,1.0NRT,292.8,1.5,N
6.63112,4.52569,325.5,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,286.2,1.9,N
5.92067,4.55737,310.3,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,285.8,0.8,N
10.12812,13.10798,345.5,0.47,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,310.7,2.9,D
6.81865,4.53047,322.4,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,284.3,1.9,N
10.39141,12.80309,340.7,0.45,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,306.1,9.4,D
10.38075,12.81447,345.6,0.45,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,306.4,7,D
10.37749,12.68816,339.3,0.46,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,306.8,3.1,D
10.39052,12.80593,349.4,0.45,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,305.2,6.7,D
10.29176,12.62236,339,0.46,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,305.6,5.8,D
10.38024,12.68698,337.8,0.46,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,306,3.5,D
10.31898,12.56905,345.1,0.46,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,301.2,7.4,D
10.29255,12.61802,337.6,0.46,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,303.2,3.3,D
10.28243,12.54889,336.1,0.47,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,305.6,7.4,D
10.27815,12.54814,344.4,0.47,0.47,2020-06-03,1206,N,VIIRS,n,1.0NRT,306,10,D
10.30136,12.71055,330.1,0.48,0.64,2020-06-04,1148,N,VIIRS,n,1.0NRT,288.1,5.4,D
10.33609,12.74584,331.2,0.47,0.64,2020-06-04,1148,N,VIIRS,n,1.0NRT,283,3.1,D
6.67176,5.63415,334.7,0.37,0.58,2020-06-04,1330,N,VIIRS,n,1.0NRT,287.6,3.5,D
13.1239,11.19082,330.5,0.33,0.55,2020-06-04,1148,N,VIIRS,n,1.0NRT,298.5,0.6,D
5.48562,7.74396,332.4,0.33,0.55,2020-06-04,1330,N,VIIRS,n,1.0NRT,288.7,3,D
2.78505,7.70426,337.8,0.43,0.46,2020-06-04,1330,N,VIIRS,n,1.0NRT,287.6,3.5,D
3.68879,7.47731,333.9,0.49,0.48,2020-06-04,1330,N,VIIRS,n,1.0NRT,293,4.5,D
5.48864,7.74436,336.1,0.33,0.55,2020-06-04,1330,N,VIIRS,n,1.0NRT,289.2,3,D
3.52637,7.36067,332.4,0.47,0.48,2020-06-04,1330,N,VIIRS,n,1.0NRT,290.3,3,D
3.52662,7.35954,334.3,0.47,0.48,2020-06-04,1330,N,VIIRS,n,1.0NRT,289.7,3.1,D
5.86582,6.01637,332.2,0.33,0.55,2020-06-04,1330,N,VIIRS,n,1.0NRT,290.1,4.9,D
3.734,6.92009,342,0.48,0.48,2020-06-04,1330,N,VIIRS,n,1.0NRT,293.7,4.9,D
5.58258,5.90068,331.6,0.62,0.54,2020-06-04,1330,N,VIIRS,n,1.0NRT,290.8,4.2,D
5.86651,6.01128,367,0.33,0.55,2020-06-04,1330,N,VIIRS,h,1.0NRT,291.8,4.9,D
5.882,5.85693,345.6,0.33,0.55,2020-06-04,1330,N,VIIRS,n,1.0NRT,290.2,3.4,D
5.88306,5.85513,338.8,0.33,0.55,2020-06-04,1330,N,VIIRS,n,1.0NRT,290.4,4.4,D
11.09934,11.19263,337.6,0.43,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,305.4,1.5,D
10.97642,11.15909,343.9,0.44,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,304.5,5.5,D
13.26286,11.67842,353.6,0.48,0.4,2020-06-03,1206,N,VIIRS,n,1.0NRT,309.5,11.9,D
10.99926,11.19675,338.7,0.44,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,304.9,3.8,D
11.90139,11.4504,342.9,0.38,0.43,2020-06-03,1206,N,VIIRS,n,1.0NRT,306.5,5.7,D
13.26224,11.68208,345.5,0.48,0.4,2020-06-03,1206,N,VIIRS,n,1.0NRT,306.2,11.9,D
4.8831,5.91002,345.2,0.59,0.7,2020-06-03,1348,N,VIIRS,n,1.0NRT,281.1,5.4,D
10.90682,11.29804,348.6,0.44,0.46,2020-06-03,1206,N,VIIRS,n,1.0NRT,307.6,6.4,D
4.88577,5.91054,331.3,0.59,0.7,2020-06-03,1348,N,VIIRS,n,1.0NRT,280.3,5.1,D
5.86922,6.01215,336.5,0.68,0.74,2020-06-03,1348,N,VIIRS,n,1.0NRT,283.4,7.4,D
6.67361,5.63656,326.7,0.76,0.77,2020-06-03,1348,N,VIIRS,n,1.0NRT,284.1,3.2,D
5.87085,6.01246,327,0.68,0.74,2020-06-03,1348,N,VIIRS,n,1.0NRT,283.5,5.3,D
6.65641,5.38138,325.4,0.76,0.77,2020-06-03,1348,N,VIIRS,n,1.0NRT,285.8,5,D
6.67359,5.63492,329.9,0.76,0.77,2020-06-03,1348,N,VIIRS,n,1.0NRT,284,3.9,D
5.69502,4.85313,330.6,0.64,0.72,2020-06-03,1348,N,VIIRS,n,1.0NRT,284.3,4.1,D
6.65935,5.38702,345.1,0.76,0.77,2020-06-03,1348,N,VIIRS,n,1.0NRT,285.8,10.7,D
6.51364,6.23851,341.5,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,292.4,8.4,D
6.41835,6.42669,336,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,293.5,6.5,D
5.58743,6.06361,337,0.39,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,293.2,3.2,D
6.51013,6.23364,340.3,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,292,4.1,D
5.86391,6.01245,337.5,0.4,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,292.5,7.5,D
4.87897,5.91347,331.3,0.52,0.42,2020-06-10,1318,N,VIIRS,n,1.0NRT,291.7,5.5,D
6.21779,5.88231,340.8,0.42,0.45,2020-06-10,1318,N,VIIRS,n,1.0NRT,293.8,2.7,D
5.86753,6.01297,341.4,0.4,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,293.4,11.8,D
6.17924,5.69144,340.5,0.41,0.45,2020-06-10,1318,N,VIIRS,n,1.0NRT,292.4,5,D
6.17922,5.69263,334.5,0.42,0.45,2020-06-10,1318,N,VIIRS,n,1.0NRT,292.1,3.4,D
6.66832,5.63402,340.1,0.45,0.47,2020-06-10,1318,N,VIIRS,n,1.0NRT,293.3,3.7,D
6.5914,5.68695,332.5,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,292.6,3.1,D
6.68478,5.54654,330.3,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,289.3,2.5,D
6.685,5.54443,330.5,0.45,0.47,2020-06-10,1318,N,VIIRS,n,1.0NRT,291.8,4.2,D
7.32771,5.37124,339,0.49,0.48,2020-06-10,1318,N,VIIRS,n,1.0NRT,290.7,6.4,D
6.6576,5.38658,355.5,0.44,0.46,2020-06-10,1318,N,VIIRS,n,1.0NRT,294,12,D
10.2379,12.63477,344.5,0.48,0.65,2020-06-10,1318,N,VIIRS,n,1.0NRT,299.5,3.1,D
10.2375,12.63622,353,0.48,0.65,2020-06-10,1318,N,VIIRS,n,1.0NRT,299.4,6.6,D
4.30101,11.85589,347.4,0.38,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,305,6.7,D
4.66977,11.91491,338.3,0.4,0.45,2020-06-10,1318,N,VIIRS,n,1.0NRT,303.2,3.1,D
4.31258,11.8248,337.8,0.38,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,303.4,1.8,D
4.3062,11.84435,344.8,0.38,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,304,3.2,D
4.39973,11.8243,337.2,0.39,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,301.7,2.7,D
4.51723,11.85251,345.3,0.4,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,304.1,3.8,D
4.22758,11.76046,337.1,0.57,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,303.1,2.8,D
4.61457,11.84898,341.7,0.4,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,302.7,3,D
10.83027,10.05853,337.7,0.49,0.65,2020-06-10,1318,N,VIIRS,n,1.0NRT,296.2,4,D
4.22991,11.76272,339.9,0.57,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,303.9,5.7,D
3.91768,6.57062,332.9,0.47,0.4,2020-06-10,1318,N,VIIRS,n,1.0NRT,295.2,4.2,D
5.33147,7.40943,335.1,0.39,0.44,2020-06-10,1318,N,VIIRS,n,1.0NRT,290.6,3.8,D
6.46803,6.57212,341.4,0.45,0.47,2020-06-10,1318,N,VIIRS,n,1.0NRT,294,9.3,D
4.07308,6.43019,333.2,0.48,0.4,2020-06-10,1318,N,VIIRS,n,1.0NRT,295.2,3.5,D
5.58451,6.06652,307.8,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,283.4,1.8,N
5.58353,6.05972,306.1,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,283.1,1.5,N
5.58904,6.0603,307.5,0.62,0.71,2020-06-11,154,N,VIIRS,n,1.0NRT,282.3,1.9,N
5.58334,6.06137,313.1,0.62,0.71,2020-06-11,154,N,VIIRS,n,1.0NRT,282.6,1.9,N
5.36709,7.36376,343.4,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,294,3.9,D
5.36094,7.63334,333.9,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,286,5.3,D
5.87747,6.88655,334.9,0.39,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,289.9,3.8,D
5.80623,7.13968,343.1,0.39,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,291.3,4.7,D
5.1679,6.5357,340.7,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,291.2,23.3,D
5.16443,6.53518,336.4,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,288.2,10.5,D
6.35922,6.56718,333.8,0.39,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,292.3,2.5,D
5.68837,6.49599,332,0.39,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,293.1,4.1,D
6.08841,6.47533,340.8,0.39,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,292.9,7.3,D
5.68081,6.43437,336.6,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,294.7,4.5,D
4.96104,12.4371,338.7,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,307.4,3.2,D
5.52656,6.30944,338.4,0.38,0.36,2020-06-11,1254,N,VIIRS,n,1.0NRT,292.3,4.1,D
3.78196,12.63235,343.2,0.55,0.43,2020-06-10,1318,N,VIIRS,n,1.0NRT,308,6.8,D
5.01742,13.81431,352.9,0.45,0.47,2020-06-10,1318,N,VIIRS,n,1.0NRT,305.9,9.3,D
6.26298,4.62855,298.4,0.57,0.69,2020-06-11,12,N,VIIRS,n,1.0NRT,273,0.6,N
7.16332,12.8883,344.5,0.61,0.53,2020-06-10,1318,N,VIIRS,n,1.0NRT,304.5,7,D
6.26302,4.62779,300.7,0.56,0.69,2020-06-11,12,N,VIIRS,n,1.0NRT,271.6,1.5,N
6.25778,4.62855,297.5,0.57,0.69,2020-06-11,12,N,VIIRS,n,1.0NRT,272.4,1.5,N
5.4623,5.52376,334.3,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284.6,6.8,N
5.04882,5.95059,329.3,0.71,0.75,2020-06-11,12,N,VIIRS,n,1.0NRT,275.7,5.1,N
5.46221,5.52897,309.7,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284.6,2.1,N
5.46839,5.52294,308.2,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284.2,3.8,N
5.46127,5.52217,315.8,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284.3,2.1,N
5.46831,5.52811,308,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284.4,2.1,N
6.25774,4.62927,297.7,0.57,0.69,2020-06-11,12,N,VIIRS,n,1.0NRT,272.7,0.6,N
5.46736,5.5213,312.4,0.66,0.73,2020-06-11,12,N,VIIRS,n,1.0NRT,284,2.1,N
5.0493,5.95541,310.4,0.71,0.75,2020-06-11,12,N,VIIRS,n,1.0NRT,274.3,0.8,N
5.04827,5.94841,313.5,0.71,0.75,2020-06-11,12,N,VIIRS,n,1.0NRT,276,0.8,N
5.25011,12.55022,337.5,0.4,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.7,3,D
4.74435,12.62444,341,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.9,2.3,D
5.70203,12.60603,341.4,0.41,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,308.5,3.8,D
5.61512,12.60032,337.8,0.41,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,307.1,2.7,D
4.91902,12.424,337.2,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.6,3.9,D
5.87824,12.5861,338.5,0.41,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,308.2,3.4,D
4.87807,12.35649,342.4,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.3,4.8,D
5.11534,12.43952,340.5,0.39,0.36,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.6,4.4,D
5.26546,12.37927,336,0.4,0.37,2020-06-11,1300,N,VIIRS,l,1.0NRT,306.4,1.9,D
5.33376,12.4202,336.1,0.4,0.37,2020-06-11,1300,N,VIIRS,l,1.0NRT,306.1,1.2,D
13.76653,12.12776,311.9,0.47,0.64,2020-06-11,2354,N,VIIRS,n,1.0NRT,286.5,2.1,N
4.98481,12.3323,336,0.39,0.36,2020-06-11,1300,N,VIIRS,l,1.0NRT,306.3,1.9,D
13.765,12.11587,300.8,0.47,0.64,2020-06-11,2354,N,VIIRS,n,1.0NRT,283.3,2.3,N
13.76577,12.12181,328.8,0.47,0.64,2020-06-11,2354,N,VIIRS,n,1.0NRT,285.6,2.3,N
7.00396,4.55606,335.2,0.48,0.4,2020-06-12,1236,N,VIIRS,n,1.0NRT,289.6,4.5,D
7.04467,4.5512,336,0.48,0.4,2020-06-12,1236,N,VIIRS,n,1.0NRT,289.2,4.1,D
5.25854,12.30433,339.4,0.4,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,306.6,2.4,D
5.75901,12.43304,341.5,0.41,0.37,2020-06-11,1300,N,VIIRS,n,1.0NRT,307.1,3.8,D
